Age,PrimaryStreamingService,HoursPerDay,WhileWorking,Instrumentalist,Composer,FavGenre,Exploratory,ForeignLanguages,BPM,Classical,Country,EDM,Folk,Gospel,Hiphop,Jazz,Kpop,Latin,Lofi,Metal,Pop,R&B,Rap,Rock,VideoGameMusic,Anxiety,Depression,Insomnia,OCD,MusicEffects,Date
21.0,Apple Music,1.0,Yes,No,No,Rock,No,No,105.0,Sometimes,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,5.0,1.0,1.0,9.0,Improve,2022-09-12
25.0,Spotify,3.0,Yes,No,No,Rock,No,No,110.0,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Never,Very frequently,Sometimes,8.0,9.0,4.0,10.0,Improve,2022-09-12
33.0,Spotify,2.0,Yes,No,No,Metal,Yes,Yes,134.0,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,4.0,8.0,0.0,0.0,Improve,2022-09-12
20.0,Spotify,2.0,Yes,No,No,Rock,Yes,Yes,148.0,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,7.0,9.0,7.0,0.0,Improve,2022-09-12
17.0,Spotify,3.0,Yes,Yes,No,Rock,Yes,No,120.0,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Never,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Never,1.0,5.0,6.0,4.0,No effect,2022-09-12
24.0,YouTube Music,1.0,No,No,No,Jazz,Yes,Yes,122.0,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Very frequently,3.0,2.0,1.0,0.0,No effect,2022-09-12
26.0,Spotify,3.0,Yes,Yes,Yes,Jazz,Yes,Yes,90.0,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Never,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Rarely,6.0,8.0,0.0,0.0,Improve,2022-09-12
17.0,YouTube Music,3.0,Yes,No,No,Rock,No,No,122.0,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Very frequently,6.0,3.0,6.0,0.0,Improve,2022-09-12
16.0,Spotify,5.0,Yes,Yes,Yes,Metal,Yes,Yes,129.0,Sometimes,Never,Never,Rarely,Never,Rarely,Sometimes,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,7.0,4.0,8.0,0.0,Improve,2022-09-12
27.0,Spotify,8.0,Yes,No,No,Metal,Yes,No,132.0,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Sometimes,Never,2.0,6.0,9.0,1.0,No effect,2022-09-12
28.0,Spotify,4.0,Yes,No,No,Hip hop,Yes,Yes,178.0,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,8.0,5.0,3.0,8.0,Improve,2022-09-12
48.0,I do not use a streaming service.,5.0,Yes,No,Yes,Rock,Yes,Yes,120.0,Very frequently,Sometimes,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,3.0,3.0,0.0,0.0,Improve,2022-09-12
19.0,Spotify,3.0,Yes,No,No,Rap,No,Yes,115.0,Never,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Sometimes,7.0,5.0,3.0,3.0,Improve,2022-09-12
21.0,YouTube Music,4.0,Yes,No,No,Rock,Yes,Yes,137.0,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,4.0,8.0,2.0,3.0,Improve,2022-09-12
21.0,I do not use a streaming service.,1.0,Yes,Yes,No,Classical,No,No,92.0,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,3.0,0.0,0.0,5.0,Improve,2022-09-12
15.0,Spotify,4.0,Yes,No,No,Metal,Yes,Yes,140.0,Rarely,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,10.0,7.0,3.0,2.0,Improve,2022-09-12
20.0,Spotify,1.0,No,No,No,Rock,Yes,Yes,130.0,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Never,10.0,4.0,8.0,0.0,Improve,2022-09-12
21.0,YouTube Music,2.0,Yes,Yes,No,Video game music,No,Yes,120.0,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,Never,Very frequently,Very frequently,2.0,2.0,0.0,0.0,Improve,2022-09-12
22.0,Spotify,6.0,Yes,No,No,Folk,Yes,No,63.0,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,8.0,7.0,7.0,3.0,Improve,2022-09-12
22.0,Spotify,2.0,No,No,No,Rock,No,No,119.0,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,10.0,5.0,2.0,8.0,Improve,2022-09-12
31.0,Spotify,1.0,Yes,No,No,Rock,Yes,No,120.0,Very frequently,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,9.0,10.0,10.0,6.0,No effect,2022-09-12
20.0,YouTube Music,4.0,Yes,Yes,No,Metal,Yes,No,180.0,Rarely,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,5.0,2.0,1.0,6.0,Improve,2022-09-12
49.0,I do not use a streaming service.,8.0,Yes,Yes,Yes,Classical,No,No,68.0,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Never,Rarely,Never,4.0,8.0,9.0,1.0,Improve,2022-09-12
42.0,Spotify,2.0,Yes,No,No,Metal,Yes,Yes,85.0,Sometimes,Rarely,Never,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Very frequently,Very frequently,7.0,8.0,5.0,3.0,Improve,2022-09-12
26.0,Spotify,2.0,Yes,No,No,EDM,Yes,Yes,128.0,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,2.0,2.0,0.0,3.0,No effect,2022-09-12
17.0,Spotify,10.0,Yes,No,Yes,K pop,Yes,Yes,150.0,Rarely,Sometimes,Rarely,Rarely,Never,Very frequently,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,10.0,3.0,0.0,4.0,Improve,2022-09-12
30.0,I do not use a streaming service.,0.0,No,No,No,Metal,No,No,0.0,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Rarely,10.0,10.0,10.0,9.0,Improve,2022-09-12
23.0,Spotify,6.0,Yes,No,No,Folk,Yes,Yes,92.0,Sometimes,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,3.0,7.0,7.0,4.0,No effect,2022-09-12
30.0,Apple Music,3.0,Yes,No,No,EDM,Yes,Yes,121.0,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Very frequently,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Never,7.0,5.0,7.0,7.0,Improve,2022-09-12
31.0,Spotify,2.0,Yes,No,No,Metal,No,Yes,155.0,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Very frequently,Sometimes,7.0,4.0,8.0,8.0,Improve,2022-09-12
42.0,Other streaming service,0.25,No,Yes,No,Classical,Yes,Yes,150.0,Very frequently,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,7.0,9.0,4.0,5.0,Improve,2022-09-13
34.0,YouTube Music,2.0,No,No,No,Metal,Yes,No,136.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,5.0,9.0,9.0,6.0,Improve,2022-09-13
21.0,YouTube Music,2.0,Yes,No,No,Pop,Yes,No,121.0,Sometimes,Never,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,5.0,4.0,10.0,7.0,No effect,2022-09-13
27.0,YouTube Music,3.0,Yes,No,No,Pop,No,No,113.0,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,7.0,2.0,0.0,1.0,Improve,2022-09-13
18.0,Spotify,6.0,Yes,No,No,Folk,Yes,Yes,80.0,Never,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8.0,6.0,0.0,2.0,Improve,2022-09-13
26.0,Spotify,3.0,No,No,No,Metal,Yes,No,140.0,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,1.0,3.0,10.0,0.0,No effect,2022-09-13
37.0,Spotify,2.0,Yes,No,No,Rock,Yes,No,100.0,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Never,8.0,10.0,10.0,2.0,Worsen,2022-09-13
26.0,Spotify,5.0,Yes,Yes,No,Folk,Yes,Yes,92.0,Sometimes,Rarely,Rarely,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,4.0,7.0,6.0,0.0,No effect,2022-09-13
19.0,Spotify,4.0,No,No,No,Pop,No,Yes,120.0,Never,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,9.0,6.0,3.0,0.0,No effect,2022-09-13
22.0,Spotify,4.0,Yes,No,No,Rock,Yes,No,93.0,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Very frequently,10.0,7.0,4.0,4.0,Improve,2022-09-13
43.0,I do not use a streaming service.,0.0,No,No,No,Rock,No,No,120.0,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Never,1.0,2.0,2.0,0.0,No effect,2022-09-13
24.0,I do not use a streaming service.,12.0,Yes,Yes,Yes,Rock,Yes,No,136.0,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,7.0,10.0,0.0,8.0,Improve,2022-09-13
21.0,I do not use a streaming service.,0.5,No,No,No,Pop,No,No,108.0,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Never,10.0,2.0,1.0,10.0,Worsen,2022-09-13
28.0,I do not use a streaming service.,1.0,Yes,No,No,Rock,No,No,147.0,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,2.0,1.0,2.0,2.0,Improve,2022-09-13
23.0,YouTube Music,3.0,Yes,No,No,R&B,Yes,Yes,93.0,Very frequently,Never,Never,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,3.0,10.0,0.0,0.0,No effect,2022-09-13
20.0,Apple Music,12.0,No,No,No,Rock,Yes,Yes,98.0,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,7.0,10.0,2.0,0.0,Improve,2022-09-13
17.0,Spotify,4.0,Yes,Yes,Yes,Metal,No,No,120.0,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Sometimes,4.0,2.0,0.0,0.0,Improve,2022-09-13
19.0,Spotify,3.0,Yes,No,No,R&B,No,No,130.0,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,4.0,2.0,5.0,3.0,Improve,2022-09-14
32.0,Spotify,1.0,Yes,No,No,Metal,Yes,Yes,218.0,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,6.0,8.0,7.0,0.0,Improve,2022-09-14
18.0,YouTube Music,4.0,No,No,No,Folk,Yes,Yes,123.0,Sometimes,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,8.0,6.0,4.0,0.0,Improve,2022-09-14
20.0,Other streaming service,2.0,Yes,Yes,Yes,Rock,Yes,No,135.0,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Very frequently,Sometimes,2.0,2.0,0.0,0.0,No effect,2022-09-14
27.0,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,105.0,Rarely,Never,Very frequently,Rarely,Never,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,8.0,7.0,9.0,3.0,Improve,2022-09-14
26.0,Spotify,1.0,Yes,No,No,Rock,Yes,Yes,120.0,Rarely,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Very frequently,Rarely,Rarely,Very frequently,Sometimes,6.0,1.0,0.0,4.0,No effect,2022-09-15
24.0,Spotify,2.0,Yes,No,No,Pop,Yes,Yes,115.0,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,6.0,6.0,3.0,6.0,Improve,2022-09-15
20.0,Spotify,1.0,Yes,No,No,K pop,Yes,Yes,120.0,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Never,Rarely,Never,8.0,7.0,1.0,1.0,No effect,2022-09-15
21.0,YouTube Music,0.5,Yes,No,No,Pop,Yes,Yes,120.0,Never,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,5.0,3.0,4.0,1.0,Improve,2022-09-16
16.0,Spotify,2.0,Yes,No,No,Video game music,No,No,149.0,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,6.0,2.0,4.0,3.0,Improve,2022-09-16
21.0,Spotify,11.0,Yes,Yes,Yes,Metal,Yes,Yes,125.0,Rarely,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,5.0,6.0,6.0,0.0,Improve,2022-09-16
27.0,Spotify,10.0,Yes,Yes,Yes,Jazz,Yes,Yes,132.0,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,6.0,10.0,8.0,1.0,Improve,2022-09-18
17.0,Spotify,5.0,Yes,Yes,No,Rock,Yes,No,110.0,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,7.0,3.0,9.0,7.0,Improve,2022-09-18
21.0,Spotify,1.5,Yes,Yes,No,Classical,Yes,Yes,110.0,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,4.0,6.0,0.0,0.0,No effect,2022-09-19
17.0,Spotify,2.0,Yes,No,No,Folk,Yes,Yes,116.0,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Very frequently,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Rarely,9.0,4.0,0.0,1.0,Improve,2022-09-19
21.0,Spotify,3.0,No,No,No,Rap,Yes,Yes,145.0,Sometimes,Never,Never,Rarely,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,9.0,7.0,7.0,5.0,Improve,2022-09-19
17.0,YouTube Music,2.0,No,No,Yes,Rock,Yes,No,120.0,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,5.0,10.0,2.0,7.0,No effect,2022-09-19
36.0,YouTube Music,3.0,Yes,No,No,Country,No,Yes,105.0,Very frequently,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Never,1.0,0.0,1.0,0.0,Improve,2022-09-19
18.0,Spotify,4.0,No,No,No,R&B,Yes,Yes,80.0,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Never,8.0,7.0,2.0,6.0,Improve,2022-09-21
18.0,Spotify,1.0,No,No,No,K pop,No,Yes,100.0,Never,Never,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Never,5.0,1.0,4.0,0.0,Improve,2022-09-22
18.0,Apple Music,5.0,Yes,Yes,No,Latin,Yes,Yes,73.0,Very frequently,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,10.0,6.0,0.0,0.0,Improve,2022-09-22
18.0,Apple Music,2.0,Yes,No,No,R&B,Yes,No,80.0,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Very frequently,Very frequently,Very frequently,Never,Never,7.0,5.0,5.0,5.0,Improve,2022-09-23
18.0,Spotify,7.0,Yes,No,No,Hip hop,Yes,Yes,111.5,Very frequently,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,3.0,1.0,0.0,3.0,Improve,2022-09-23
18.0,Spotify,2.0,Yes,No,No,Rap,Yes,Yes,130.5,Rarely,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Very frequently,Never,Rarely,5.0,8.0,7.0,4.0,Improve,2022-09-23
18.0,I do not use a streaming service.,1.0,Yes,No,No,Classical,No,No,120.0,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Rarely,2.0,0.0,0.0,5.0,No effect,2022-09-23
18.0,I do not use a streaming service.,1.0,No,Yes,No,Classical,No,No,117.0,Very frequently,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,7.0,0.0,0.0,0.0,No effect,2022-09-23
18.0,Spotify,4.0,Yes,No,No,R&B,No,No,115.5,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Never,8.0,0.0,0.0,2.0,No effect,2022-09-24
20.0,Spotify,6.0,Yes,No,No,R&B,Yes,Yes,89.0,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,4.0,1.0,1.0,0.0,Improve,2022-09-24
19.0,Spotify,3.0,Yes,No,No,Hip hop,Yes,No,115.0,Sometimes,Never,Rarely,Never,Never,Very frequently,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,3.0,8.0,0.0,2.0,Improve,2022-09-24
17.0,Spotify,4.0,Yes,No,No,Hip hop,Yes,No,144.0,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Never,Very frequently,Never,Never,7.0,0.0,2.0,2.0,Improve,2022-09-25
23.0,Spotify,4.0,Yes,No,No,Video game music,Yes,Yes,105.0,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,10.0,8.0,10.0,0.0,Improve,2022-09-27
18.0,YouTube Music,1.0,Yes,Yes,Yes,Pop,Yes,No,114.0,Never,Rarely,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,7.0,1.0,1.0,1.0,Improve,2022-09-27
19.0,Spotify,2.0,Yes,Yes,No,Pop,Yes,Yes,145.0,Rarely,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,5.0,9.0,1.0,7.0,No effect,2022-09-27
89.0,Spotify,24.0,Yes,Yes,Yes,Rap,No,No,143.0,Never,Never,Rarely,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Never,0.0,0.0,0.0,0.0,No effect,2022-09-28
20.0,Spotify,5.0,Yes,Yes,Yes,R&B,Yes,Yes,128.0,Very frequently,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,10.0,6.0,3.0,8.0,Improve,2022-09-28
16.0,Spotify,3.0,No,Yes,No,Rock,Yes,Yes,90.0,Rarely,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Never,7.0,3.5,3.5,5.5,Improve,2022-09-29
17.0,Spotify,4.0,Yes,Yes,Yes,Country,Yes,Yes,110.0,Sometimes,Very frequently,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Never,2.0,0.0,0.0,2.0,Improve,2022-10-02
16.0,Spotify,9.0,Yes,No,No,Metal,No,Yes,130.0,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,10.0,10.0,10.0,8.0,Improve,2022-10-03
20.0,YouTube Music,1.0,Yes,No,No,Pop,No,Yes,120.0,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,8.0,9.0,6.0,5.0,Worsen,2022-10-03
30.0,YouTube Music,1.0,Yes,Yes,No,Rock,Yes,Yes,115.0,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,9.0,7.0,8.0,4.0,Improve,2022-10-03
37.0,Spotify,2.0,Yes,No,No,Folk,Yes,No,186.0,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,6.0,4.0,5.0,0.0,Improve,2022-10-03
44.0,YouTube Music,1.5,No,No,No,Folk,No,No,99.0,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Never,8.0,5.0,9.0,4.0,Improve,2022-10-03
21.0,Spotify,2.0,Yes,Yes,No,Metal,Yes,Yes,150.0,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Very frequently,Rarely,3.0,7.0,0.0,0.0,Improve,2022-10-03
19.0,Spotify,4.0,Yes,Yes,No,Pop,Yes,No,149.0,Sometimes,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Never,9.0,1.0,0.0,9.0,Improve,2022-10-03
23.0,Spotify,1.0,Yes,Yes,No,Rock,Yes,Yes,120.0,Rarely,Rarely,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,8.0,6.0,1.0,4.0,Improve,2022-10-03
26.0,Spotify,1.0,No,No,No,Country,Yes,No,120.0,Sometimes,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,4.0,1.0,1.0,6.0,Improve,2022-10-03
18.0,Spotify,3.0,Yes,No,No,Video game music,Yes,Yes,140.0,Sometimes,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,6.0,5.0,3.0,1.0,No effect,2022-10-03
35.0,Spotify,4.0,Yes,Yes,Yes,Hip hop,Yes,No,90.0,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,7.0,8.0,6.0,5.0,Improve,2022-10-04
16.0,Spotify,8.0,Yes,Yes,Yes,Rock,Yes,No,120.0,Very frequently,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,8.0,9.0,5.0,10.0,Improve,2022-10-04
19.0,Spotify,5.0,Yes,No,No,Metal,Yes,Yes,210.0,Never,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,8.0,6.0,7.0,0.0,Improve,2022-10-04
23.0,I do not use a streaming service.,3.0,Yes,No,No,Rock,No,No,120.0,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,10.0,5.0,2.0,0.0,Improve,2022-10-04
17.0,YouTube Music,8.0,Yes,No,No,Pop,Yes,Yes,95.0,Rarely,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Rarely,Rarely,Very frequently,5.0,2.0,4.0,7.0,No effect,2022-10-04
